,station_name,station_latitude,station_longitude,fsq_id,poi_name,poi_id,poi_category,poi_distance
3660,18th & Cambie,49.254818,-123.114785,5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,13299,Malay Restaurant,34
3661,18th & Cambie,49.254818,-123.114785,551f1b46498e86217dc958e6,Rain or Shine,13046,Ice Cream Parlor,41
3662,18th & Cambie,49.254818,-123.114785,503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,13002,Bakery,51
3663,18th & Cambie,49.254818,-123.114785,59e2bb22002f4c4049c0597a,Viet House,13379,Vietnamese Restaurant,26
3664,18th & Cambie,49.254818,-123.114785,54f4986f498e31ed2e9c12ad,JJ Bean Coffee Roasters,13034,Café,50
3665,18th & Cambie,49.254818,-123.114785,5cf2f1820e3239002b2c5bd2,Paragon Tea Room,13036,Tea Room,87
3666,18th & Cambie,49.254818,-123.114785,4fa497b2e4b052ea290b8176,Xe Lua 24,13379,Vietnamese Restaurant,72
3667,18th & Cambie,49.254818,-123.114785,58d6d666fa7ed05be69e9e9b,Tasty Lucky Noodle House,13099,Chinese Restaurant,38
3668,18th & Cambie,49.254818,-123.114785,4cbf89f200d8370403c8445c,Biercraft Bistro,13003,Bar,115
3669,18th & Cambie,49.254818,-123.114785,62926dbd93e41f7dda18bec0,Deccan Chilli's,13199,Indian Restaurant,48
3670,18th & Cambie,49.254818,-123.114785,4adbdddff964a520ec2a21e3,Café Gloucester 告羅士打餐廳,13099,Chinese Restaurant,81
3671,18th & Cambie,49.254818,-123.114785,4ab439bdf964a520797020e3,Kino Cafe,13049,Diner,50
3672,18th & Cambie,49.254818,-123.114785,4aa817e4f964a520444f20e3,New Town Bake Shop,13002,Bakery,74
3673,18th & Cambie,49.254818,-123.114785,4b46551ef964a520dc1d26e3,Szechuan House Restaurant,13099,Chinese Restaurant,54
3674,18th & Cambie,49.254818,-123.114785,4ab793e7f964a520227a20e3,Starbucks,13035,Coffee Shop,82
3675,18th & Cambie,49.254818,-123.114785,537ebfdd498e3b3229a06366,Prontino,13009,Cocktail Bar,63
3676,18th & Cambie,49.254818,-123.114785,4aa8042df964a520bd4e20e3,Las Tortas,13303,Mexican Restaurant,83
3677,18th & Cambie,49.254818,-123.114785,4aaae6a3f964a520ef5720e3,Tokyo John,13276,Sushi Restaurant,90
3678,18th & Cambie,49.254818,-123.114785,5457ed84498ec5170a526eaf,Sushi 7,13276,Sushi Restaurant,76
3679,18th & Cambie,49.254818,-123.114785,4aad549ff964a520bb5f20e3,Flying Wedge Pizza Co,13064,Pizzeria,79
3680,18th & Cambie,49.254818,-123.114785,4b2d26b8f964a5208ecf24e3,Dutch Wooden Shoe Cafe,13049,Diner,146
3681,18th & Cambie,49.254818,-123.114785,4aad8772f964a520bf6020e3,Thai Away Home,13352,Thai Restaurant,106
3682,18th & Cambie,49.254818,-123.114785,5498aa74498e0913fadee6bd,Subway,13039,Deli,149
3683,18th & Cambie,49.254818,-123.114785,4bca31ca511f95216049afc7,Piast European Bakery,13139,Eastern European Restaurant,163
3684,18th & Cambie,49.254818,-123.114785,5529bfc6498e49883b74ecb4,Rain Or Shine Ice Cream,13046,Ice Cream Parlor,3512
3685,Blenheim & 4th,49.268837,-123.177633,4ac38331f964a520979b20e3,Corner Cup Coffee House,13034,Café,26
3686,Blenheim & 4th,49.268837,-123.177633,4abee249f964a5206a9020e3,Hitoe Sushi,13276,Sushi Restaurant,79
3687,Blenheim & 4th,49.268837,-123.177633,5b41a027e07550002cd4b4be,Blenheim Food Market & Florist,17069,Grocery Store / Supermarket,31
3688,Blenheim & 4th,49.268837,-123.177633,5d29827cf5c8330023780aff,Castaway Bar and Kitchen,13003,Bar,35
3689,18th & Heather,49.255034,-123.120226,54c074fa498e4624306b462e,Corduroy Pie Co,13064,Pizzeria,236
3690,18th & Heather,49.255034,-123.120226,4c0ae83aa1b32d7f263a9af0,Hachibei Restaurant,13263,Japanese Restaurant,242
3691,18th & Heather,49.255034,-123.120226,5210ec852fc67934e2efd05c,Chef Lekker,11057,Caterer,204
3692,20th & Main,49.252691,-123.101289,5e27ecc49309440008cb03ae,Published on Main,13065,Restaurant,20
3693,20th & Main,49.252691,-123.101289,550e0686498e7aa1df545686,Liberty Bakery,13002,Bakery,90
3694,20th & Main,49.252691,-123.101289,4c4349583735be9a3e381ba4,Cocoet Olive Fine Foods Ltd,13034,Café,104
3695,20th & Main,49.252691,-123.101289,60d252f642acf41e65d791a5,Foglifter Coffee Roasters,13035,Coffee Shop,59
3696,20th & Main,49.252691,-123.101289,534a189c498ee81aa4fd6589,Zipang Sushi,13276,Sushi Restaurant,86
3697,20th & Main,49.252691,-123.101289,4d810b99e6d7721e1bb523c7,Slickity Jim's Chat & Chew,13049,Diner,154
3698,20th & Main,49.252691,-123.101289,583fa023d25ded6685a2353d,Sushi Main,13276,Sushi Restaurant,102
3699,20th & Main,49.252691,-123.101289,58eaa9466ad5a12a813e51a8,Hayan Mug,13035,Coffee Shop,104
3700,20th & Main,49.252691,-123.101289,52a4f3dc11d200e736bc581f,The Fish Counter,13051,Fish and Chips Shop,211
3701,20th & Main,49.252691,-123.101289,4cafd9a3c5e6a1cd1983d0f6,Bob Likes Thai Food,13352,Thai Restaurant,151
3702,20th & Main,49.252691,-123.101289,4fb1bb93e4b0a8c810e86325,Portland Craft,13018,Pub,220
3703,20th & Main,49.252691,-123.101289,4c058d82191f20a11e43e314,Church's Chicken,13055,Fried Chicken Joint,166
3704,Station & Terminal,49.272172,-123.097978,4b4a2eaaf964a520af7d26e3,Tim Hortons,13032,"Cafes, Coffee, and Tea Houses",20
3705,Station & Terminal,49.272172,-123.097978,4f68d5dee4b0bb1b18b8af39,To Dine for Eatery,13031,Burger Joint,159
3706,Station & Terminal,49.272172,-123.097978,55f70486498e2feb3361838b,A&W Restaurant,13068,American Restaurant,178
3707,Station & Terminal,49.272172,-123.097978,594ece06bed48303eb8fa4c0,A&W Restaurant,13068,American Restaurant,198
3708,Station & Terminal,49.272172,-123.097978,4ae4b64cf964a520599d21e3,Tim Hortons,13032,"Cafes, Coffee, and Tea Houses",216
3709,Station & Terminal,49.272172,-123.097978,4b425a9af964a52035d225e3,McDonald's,13031,Burger Joint,193
3710,Station & Terminal,49.272172,-123.097978,4b85758bf964a520545f31e3,Cappuccino Bar,13035,Coffee Shop,201
3711,Station & Terminal,49.272172,-123.097978,53373f41498e40dea3b0f1d7,Subway,13039,Deli,240
3712,Station & Terminal,49.272172,-123.097978,5914da77a0215b48252c9810,Bibi's Kitchen,13145,Fast Food Restaurant,207
3713,Station & Terminal,49.272172,-123.097978,4e865d2877c824bad22bcf09,Lions Den Tailgate Site,13382,Snack Place,225
3714,Station & Terminal,49.272172,-123.097978,604436624d99715e32623af8,Tacos Jorge,13306,Taco Restaurant,238
3715,Burrard & Drake,49.27808,-123.130557,514cc33ae4b0cbb5ebe906ed,Number e food,13039,Deli,41
3716,Burrard & Drake,49.27808,-123.130557,4bbe5ae582a2ef3bf2382bd2,Sushi Coen,13276,Sushi Restaurant,41
3717,Burrard & Drake,49.27808,-123.130557,6078a8f25143892cb9e9c954,Maxine's Cafe & Bar,13065,Restaurant,66
3718,Burrard & Drake,49.27808,-123.130557,4ab988d5f964a520cb7f20e3,Sushi Osaka,13276,Sushi Restaurant,108
3719,Burrard & Drake,49.27808,-123.130557,4ca4e506f47ea143584b5221,Maple Leaf Delicatessen,13002,Bakery,85
3720,Burrard & Drake,49.27808,-123.130557,55515c40498e96daea31c933,Giardino Restaurant,13236,Italian Restaurant,119
3721,Burrard & Drake,49.27808,-123.130557,5ec1729cd0be34000762fb73,Caffe Mira,13034,Café,85
3722,Burrard & Drake,49.27808,-123.130557,4aa7527cf964a520b24c20e3,Celebrities Nightclub,10032,Night Club,158
3723,Burrard & Drake,49.27808,-123.130557,4ac64304f964a5206db320e3,Daikichi Sushi,13276,Sushi Restaurant,106
3724,Burrard & Drake,49.27808,-123.130557,5be30aed7b385f002c7022bd,Starbucks,13035,Coffee Shop,134
3725,Burrard & Drake,49.27808,-123.130557,5cf5831f0d173f002c75de93,Sushi Mugen,13276,Sushi Restaurant,174
3726,Burrard & Drake,49.27808,-123.130557,4d0197d53be26dcbfb9273e4,Patterson Chinese Restaurant,13099,Chinese Restaurant,171
3727,Burrard & Drake,49.27808,-123.130557,52f3fa78498e7fdade825f16,Breka Bakery & Cafe,13002,Bakery,186
3728,Burrard & Drake,49.27808,-123.130557,4aa74216f964a520814c20e3,The Fountainhead Pub,13011,Gay Bar,176
3729,Burrard & Drake,49.27808,-123.130557,4e8d19139adf8e728c633a6f,Tim Hortons,13032,"Cafes, Coffee, and Tea Houses",130
3730,Burrard & Drake,49.27808,-123.130557,4de93c9ffa76fd1168b57025,Banana Leaf,13299,Malay Restaurant,197
3731,Burrard & Drake,49.27808,-123.130557,4aa6b883f964a520cd4a20e3,Vera's Burger Shack,13031,Burger Joint,171
3732,Burrard & Drake,49.27808,-123.130557,536e9bbc498edcdeb883bf54,Donair Khayal,13144,Falafel Restaurant,174
3733,Burrard & Drake,49.27808,-123.130557,4bdf33486198c9b61b4e16ff,Nando's,13026,BBQ Joint,229
3734,Burrard & Drake,49.27808,-123.130557,5c350675d1a402002c9514e0,RV's Butter Kitchen,13199,Indian Restaurant,136
3735,Burrard & Drake,49.27808,-123.130557,4aabf1b8f964a520165b20e3,Numbers Cabaret,10032,Night Club,180
3736,Burrard & Drake,49.27808,-123.130557,581d44acabffa14f7316e8c4,Firecrust - Davie,13064,Pizzeria,231
3737,Burrard & Drake,49.27808,-123.130557,4f98c3ace4b06ffc462cc58f,Bingay,13011,Gay Bar,152
3738,Burrard & Drake,49.27808,-123.130557,4c53d403a724e21e5d4b65f5,F212,11073,Spa,177
3739,Burrard & Drake,49.27808,-123.130557,4c6d40843fbf76b033ca421c,Subway,13039,Deli,201
3740,Burrard & Drake,49.27808,-123.130557,4ad23ab1f964a5203ee020e3,Subway,13039,Deli,186
3741,Burrard & Drake,49.27808,-123.130557,5c9bfdcebed483002cd08417,Italian Tomato,13236,Italian Restaurant,205
3742,Burrard & Drake,49.27808,-123.130557,5f5a9a8b512f06723283c8d4,Sashimiya,13263,Japanese Restaurant,206
3743,Burrard & Drake,49.27808,-123.130557,4f29e4d7e4b02271ae59de77,Fatburger,13031,Burger Joint,240
3744,Burrard & Drake,49.27808,-123.130557,59792046a35dce5eceae7a0f,Sombreros Mexican Products & Taqueria,13303,Mexican Restaurant,208
3745,Burrard & Drake,49.27808,-123.130557,6207289cff890701017e5c2f,Bonta Italian Ristorante,13236,Italian Restaurant,215
3746,Burrard & Drake,49.27808,-123.130557,639a6c6ab71f9d39be5b74ac,Gringo,13303,Mexican Restaurant,221
3747,Burrard & Drake,49.27808,-123.130557,4abfe08cf964a520c29220e3,Denny's,13028,Breakfast Spot,243
3748,Burrard & Drake,49.27808,-123.130557,4c539cbf30f92d7f1d2e10b9,Davie Street Dance Party,10032,Night Club,245
3749,Burrard & Drake,49.27808,-123.130557,4c00a13f147bd13aae992a4d,"JAPA DOG , Vancouver",13058,Hot Dog Joint,234
3750,Burrard & Drake,49.27808,-123.130557,55ed4f75498ea5bab4fb810c,Playhouse Nightclub,10032,Night Club,236
3751,Burrard & Drake,49.27808,-123.130557,5d958ce7cf82720007fb0291,Beetbox,13377,Vegan and Vegetarian Restaurant,238
3752,Burrard & Drake,49.27808,-123.130557,4d47845d6db7236aecaacb97,Vietnamese Cuisine Central,13379,Vietnamese Restaurant,241
3753,Columbia & 1st,49.269969,-123.109623,523871de11d2c5fc2ec832a1,JJ Bean Coffee Roasters,13035,Coffee Shop,41
3754,Columbia & 1st,49.269969,-123.109623,5ba9958535d3fc003903abcc,Nook,13236,Italian Restaurant,66
3755,Columbia & 1st,49.269969,-123.109623,5dffcf02e6be4c00082e32dd,The Press Room,13035,Coffee Shop,64
3756,Columbia & 1st,49.269969,-123.109623,4b5695b7f964a520e61528e3,Club House Restaurant,13276,Sushi Restaurant,169
3757,Columbia & 1st,49.269969,-123.109623,5f1133399e5df36494aa5b21,Ophelia,13303,Mexican Restaurant,120
3758,Columbia & 1st,49.269969,-123.109623,5691d6c2498eaae856c925dc,Bao Down Gastropub + Raw Bar,13003,Bar,185
3759,Columbia & 1st,49.269969,-123.109623,5a50451f916bc169c24f3c80,Wild Tale,13338,Seafood Restaurant,140
3760,Columbia & 1st,49.269969,-123.109623,554aefed498e353a3e1f30cf,Stereo Mike's,13015,Karaoke Bar,170
3761,Columbia & 1st,49.269969,-123.109623,50d12d48e4b0bd10587bd2b3,Club House Japanese Restaurant,13049,Diner,182
3762,Columbia & 1st,49.269969,-123.109623,5a2b43264382ab0c1baa8ffd,Yandoux Patisserie,13002,Bakery,217
3763,Davie & Beach,49.287528,-123.142139,4abbf55cf964a520ae8520e3,Marble Slab Creamery,13046,Ice Cream Parlor,40
3764,Davie & Beach,49.287528,-123.142139,4abef83df964a520a39020e3,Bayside Lounge,10000,Arts and Entertainment,42
3765,Davie & Beach,49.287528,-123.142139,597418f115173e2ac2644b47,Hook Seabar,13338,Seafood Restaurant,46
3766,Davie & Beach,49.287528,-123.142139,4afa7953f964a520ec1722e3,The Calling Public House,13003,Bar,48
3767,Davie & Beach,49.287528,-123.142139,4acfe023f964a52099d620e3,Starbucks,13035,Coffee Shop,72
3768,Davie & Beach,49.287528,-123.142139,51b3e9fd498edc9cb202bada,Shamrock Alley,13057,Gastropub,48
3769,Davie & Beach,49.287528,-123.142139,4d3a00006de7721eed15ea49,Cactus Club Cafe,13068,American Restaurant,98
3770,Davie & Beach,49.287528,-123.142139,5f03a449620ed061bb7493b8,Vonns,13031,Burger Joint,33
3771,Davie & Beach,49.287528,-123.142139,4abad180f964a520108320e3,Babylon Cafe,13144,Falafel Restaurant,75
3772,Davie & Beach,49.287528,-123.142139,4ac6a6dff964a520a5b520e3,Mediterranean Grill,13064,Pizzeria,85
3773,Davie & Beach,49.287528,-123.142139,602dd2158f3fbb0da5b579a5,The Loft on Denman,13097,Caribbean Restaurant,46
3774,Davie & Beach,49.287528,-123.142139,56ff4fa6498e3f0ebdbdbfe1,La Catrina Mexican Tacos,13306,Taco Restaurant,76
3775,Davie & Beach,49.287528,-123.142139,5e2e693517ff6400083267ca,Beeryani Indian Bistro and Bar,13199,Indian Restaurant,55
3776,Davie & Beach,49.287528,-123.142139,4c773251f2473704719c65eb,Sylvia's Bar,13003,Bar,116
3777,Davie & Beach,49.287528,-123.142139,4fa9855fd5fbb674a8873b8a,The Park at English Bay,13018,Pub,93
3778,Davie & Beach,49.287528,-123.142139,4ad008e2f964a5205fd720e3,Delany's Coffee House,13035,Coffee Shop,144
3779,Davie & Beach,49.287528,-123.142139,5bc42e0bda5ede002cc5c121,The Cake Club,13040,Dessert Shop,75
3780,Davie & Beach,49.287528,-123.142139,60b2d8cbc694b97103cb8a0c,Pigot’s Burger Club,13031,Burger Joint,80
3781,Davie & Beach,49.287528,-123.142139,4e98e72d55033ea8ab83cddd,Ginger Garlic Cuisine of India,13199,Indian Restaurant,136
3782,Davie & Beach,49.287528,-123.142139,503930c5e4b05a7a7146be85,Zeitoon Restaurant,13302,Mediterranean Restaurant,118
3783,Davie & Beach,49.287528,-123.142139,4aa75933f964a520bf4c20e3,Banana Leaf,13072,Asian Restaurant,169
3784,Davie & Beach,49.287528,-123.142139,4fc53493e4b00f7de6e74716,The Park,13057,Gastropub,98
3785,Davie & Beach,49.287528,-123.142139,531f860e498e932bf3c1ecfb,JJ Bean Coffee Roasters,13035,Coffee Shop,192
3786,Davie & Beach,49.287528,-123.142139,4b197914f964a520f8dd23e3,Red Umbrella Cafe,13034,Café,190
3787,Davie & Beach,49.287528,-123.142139,4feb9860e4b0cb016233ea14,Concession by Cactus Club Café,13382,Snack Place,120
3788,Davie & Beach,49.287528,-123.142139,4abfcaf5f964a5203c9220e3,Legendary Noodle House,13099,Chinese Restaurant,202
3789,Davie & Beach,49.287528,-123.142139,4be8674c947820a1a3dcb4db,Falafel King Restaurant,13144,Falafel Restaurant,158
3790,Davie & Beach,49.287528,-123.142139,54d57947498e2290e6924560,Che-licious,13379,Vietnamese Restaurant,127
3791,Davie & Beach,49.287528,-123.142139,5fdebd5fcf5851777258981b,Mumu Kitchen,13055,Fried Chicken Joint,132
