,avg_poi_rating,avg_poi_review_count,avg_poi_price,avg_poi_distance,avg_poi_popularity,poi_popularity_sum,id,latitude,longitude,name,total_slots
119,3.975,356.85,2.2,159.55673607363553,1392.425,27848.5,209fb233aff275020a640c8c40a18d90,49.265024,-123.08127,Glen & 6th,20
120,4.0,112.0,1.0,80.85264462931707,448.0,448.0,6b1622540fe5c85d365754dd8c20bf0c,49.271377,-123.069416,Grant & Commercial,14
121,4.0,425.0,2.0,59.16931534738441,1700.0,1700.0,ebc551adb0fc1a684f4080e4954a9ba4,49.268616,-123.069908,2nd & Commercial,22
122,2.9642857142857144,89.71428571428571,1.3571428571428572,155.78387063645306,313.10714285714283,4383.5,6eaa02e5bcf78db5386683d38fa2dabd,49.266969,-123.069936,4th & Commercial,14
123,3.75,123.2,1.8,96.863083143639,448.55,8971.0,983e58671adcc67af94457d7887dbb15,49.263242,-123.070521,8th & Commercial,38
124,3.8,326.2,1.95,183.0724280054281,1245.25,24905.0,797ff1725f8d2b18337de51e240ff60d,49.261403,-123.070102,10th & Commercial,26
125,3.6470588235294117,146.76470588235293,1.8823529411764706,168.2352110020563,543.2647058823529,9235.5,277b4b4881bdb7dac73012672179def8,49.261263,-123.073707,Woodland & 10th,14
126,4.1,428.4,1.95,126.43041849364678,1797.95,35959.0,e1ff428dadc7c32141b9d89a7b56728a,49.262242,-123.081459,Glen & Broadway,18
127,3.825,177.0,1.8,225.08073527425623,658.525,13170.5,012d3e06901cc222b1c2cf0a2ace3a29,49.262321,-123.09306,St George & Broadway,14
128,3.7857142857142856,111.85714285714286,1.4285714285714286,152.87128593502445,441.64285714285717,3091.5,a6455af6b689bcbad07ae2c8a3419b50,49.264251,-123.073853,7th & Woodland,12
129,4.25,35.0,1.5,130.9610344468612,148.75,297.5,475627e149c1a6ba73caac8d8d2fa617,49.266751,-123.073501,Woodland & 4th,15
130,4.0,29.0,2.0,255.86112513903464,116.0,116.0,f387ec226c432c5c054e3d3616d90501,49.270684,-123.073562,Woodland & Graveley,12
131,4.0,51.5,2.0,118.86346233405055,206.0,412.0,1675a77b9af656faf527b4e6de53e63b,49.2731,-123.0732,Charles & Woodland,14
132,3.85,204.3,1.95,178.8205742561237,790.4,15808.0,1bca0e944a4faf170db82793414b03ab,49.254667,-123.101389,18th & Main,16
133,3.95,397.25,1.8,142.50796015723773,1574.275,31485.5,d0782213f003ce9eb276fbceff44f1f4,49.256694,-123.096579,Prince Edward & 16th,14
134,3.975,148.75,1.8,169.33139223813367,586.575,11731.5,1ef01f2f89621d51afbabaa6296e55be,49.258352,-123.096337,Prince Edward & 14th,14
135,3.925,284.7,2.1,144.24755551090408,1107.125,22142.5,c47a1f62ea461ce1c9f3e2478c657df6,49.258817,-123.092797,13th & St George,16
136,3.875,191.35,2.15,159.38027183342206,737.25,14745.0,0cee06d7d10f7d3162cea03d22b7beed,49.26151,-123.089413,10th & Fraser,14
137,3.0,40.0,3.0,112.6178207297907,120.0,120.0,f62bc2bfe9a0a563d5b6745ce6d962ba,49.263382,-123.088837,8th & Fraser,16
138,4.025,267.3,1.8,154.3294871832715,1069.075,21381.5,1c8f7fd6535db12cc45cfc59aa9da058,49.261353,-123.085333,St Catherines & 10th,12
139,3.95,276.9,1.75,122.06176713388895,1115.75,22315.0,17a3320a52bcc62161908967f8a06613,49.264466,-123.085183,St Catherines & 7th,20
140,3.875,206.3,1.8,154.32425084430096,782.775,15655.5,aed214941445e0345aa3254805a9e8b8,49.280197,-123.065859,Pender & Victoria,16
141,3.6666666666666665,30.833333333333332,1.3333333333333333,217.77572874123868,111.25,667.5,d67640af1b3b3b3ce47169dbc9182470,49.266725,-123.065925,Victoria & 4th,16
142,3.8,42.0,1.6,240.78305254782845,167.4,837.0,b2c6aaf2b4fa8937bfe3941c038683aa,49.261188,-123.066009,Victoria & 10th,12
143,3.6666666666666665,104.66666666666667,2.3333333333333335,104.84990716399865,376.0,1128.0,0a43242bee10cd33f539af2c1bf5ecbf,49.256857,-123.065646,15th & Victoria (Trout Lake),17
144,3.625,120.75,1.875,136.25763540613144,416.8125,3334.5,198810b9b0af5d229d1b6fa12c620e06,49.283986,-123.065264,Triumph & Victoria,16
145,3.1,33.8,1.6,107.77250094667764,125.3,626.5,d02e2eaafda91425eddd24d8acd328ab,49.257985,-123.083366,Windsor & 14th,14
146,3.1,33.8,1.6,154.93467815444478,125.3,626.5,08c7a90bf297fde8c1f1156db13987d4,49.257939,-123.089531,14th & Fraser,16
147,3.6666666666666665,95.66666666666667,2.3333333333333335,199.4279694066054,365.0833333333333,2190.5,97005696a3dff3366a8410b817388990,49.256496,-123.075426,15th & Knight,14
148,3.533333333333333,221.73333333333332,2.2666666666666666,199.93704406701406,841.6666666666666,12625.0,c52e51e3288a00993bdf892fdc2c2c2c,49.283236,-123.070443,Commercial & Pandora,16
149,3.8,106.8,2.0,108.90917990935559,426.9,2134.5,7d231a181d21056e4ba80c4d9939fe92,49.267266,-123.090786,Carolina & Great Northern Way,16
150,3.925,145.45,1.8,174.0130891713083,550.425,11008.5,dcf3d5c9f1b3a46f0ef2eb2247931f89,49.265242,-123.095577,6th & Prince Edward,16
151,3.625,161.25,1.85,131.48236147604138,598.175,11963.5,9bee3167f10c884044cea0d36afcd1ef,49.265213,-123.090785,6th & Carolina,16
152,3.75,116.4,1.75,99.4800073046008,442.075,8841.5,45a4c865db23e1cad0209afa5a799de0,49.302577,-123.155616,Stanley Park - Third Beach Parking Lot,38
153,3.825,184.35,1.75,185.06621953265713,734.15,14683.0,fe0c57d04d6e682d284d501446095fc9,49.277595,-123.09583,Union & Dunlevy,16
154,3.95,363.9,2.2,182.6495990508438,1429.775,28595.5,b10d422b045805f1c350c47c983381e8,49.279235,-123.087528,Keefer & Hawks,16
155,4.0,213.85,2.0,193.6636991242643,846.675,16933.5,4e8fdc99e77ba1b70d90e124a704d0c1,49.277333,-123.087359,Hawks & Union,16
156,3.85,234.85,1.85,191.77872639911584,953.8,19076.0,b562f08327af465e4531e20226789489,49.273103,-123.069892,Charles & Commercial,22
157,3.25,72.0,2.0,214.3662057593498,260.0,1040.0,4ac99b928a91d8ccb785c9d0b805adb6,49.261973,-123.09725,10th & Kingsway,19
158,4.0,436.0,2.0,239.7572812144056,1744.0,1744.0,99c81f71db35911c79a86a1c5edc5604,49.275295,-123.132585,Beach & Hornby,18
